"","V1","V2","V3","V4","V5","V6","V7"
"35",0.0628475793853513,0.0914244682305852,0.184162240782162,0.280849941145658,0.39649585445203,0.501424674012478,0.797530366267932
"36",0.0157802954913228,0.0797696566566209,0.191780024632351,0.284044349511123,0.379104069154531,0.461049275835979,0.798798512721091
"37",0.00215744336711495,0.0542214356643419,0.186120497039037,0.269012184649591,0.382259524029109,0.461558528537282,0.78950297007181
"38",0.00387762926866313,0.0866638746507418,0.180550831801684,0.258732523003231,0.372237824429388,0.477928443510872,0.789943775204614
"39",0.00423693264689345,0.0742531399059525,0.183680557133054,0.243636181300873,0.363366172972536,0.481047991759667,0.789422779770999
"40",8.61820756419705e-05,0.104519243322059,0.183394317354133,0.240435498001655,0.359058164736936,0.466496879646355,0.789627823961055
"41",0.0748136954581682,0.100726123610572,0.191549737445512,0.254529729445555,0.340908117675534,0.482648478870666,0.793753786434076
"42",0.0244534586003593,0.0901291666845025,0.183629282147754,0.266495461718153,0.344368080293132,0.473517476173764,0.790420297838728
"43",0.0304862895928468,0.0560373545944825,0.167889236590852,0.254147073499327,0.323573778048404,0.475589558713735,0.790111591831049
"44",0.0539298140744296,0.0823104025639874,0.207783619498431,0.244817415263043,0.349509003595598,0.451406869518591,0.791076228339011
"45",0.0266561647959382,0.0887310149637786,0.177193011338318,0.263470180068252,0.375314541199606,0.442154226266969,0.790542096477543
"46",0.0224720416592752,0.074991391413237,0.179988099118498,0.264781118915158,0.378531944447682,0.444755200936557,0.793651062175319
"47",0.0312871599041532,0.0674991280836833,0.191118638106788,0.267272427200764,0.376490960920531,0.463191925689278,0.79234916384503
"48",0.0413033235351586,0.0939630342176221,0.16466090035716,0.26149057215627,0.381044506403677,0.439682291505239,0.790026068388476
"49",0.0857713621258623,0.121141666083519,0.159845608208355,0.243757095508518,0.36610468535538,0.440338657385523,0.789793107058977
"50",0.0931857789733371,0.113723891824026,0.149003737255252,0.231562854128848,0.357521341119894,0.439818090562447,0.791664064395968
"51",0.0893491778010223,0.126013929535226,0.167506044796293,0.225996691234734,0.367599604140698,0.432469857400077,0.78979823555591
"52",0.0744136067912729,0.128453103286559,0.156192875070145,0.224222031025346,0.397510127515063,0.439074956441352,0.792307318207727
"53",0.0887642745568091,0.144688248684109,0.174627509238948,0.254785704534955,0.391128599882718,0.436017533532481,0.797179801415147
"54",0.0228850399411674,0.138345469163507,0.189357486663059,0.247656209480907,0.378042005400171,0.436177894013283,0.79053816665811
"55",0.0471012485628823,0.132133623694743,0.15001467133068,0.238868642255315,0.38287180666211,0.439360451310376,0.790001623667734
"56",0.0935477406808684,0.129319847998494,0.13069778375506,0.232460004464679,0.372062471781597,0.447124144010561,0.791476427665859
"57",0.0775099554566542,0.108850346090318,0.132960499278523,0.192870673255463,0.383304060998854,0.433818025417472,0.789580192532632
"58",0.0992953997738068,0.109372719613714,0.1353222271241,0.184426991034765,0.379670190366298,0.433903311758523,0.790952418553406
"59",0.094911294633289,0.117127319550908,0.125778819337729,0.188453688146735,0.370836786364229,0.440506028114023,0.790177083864607
"60",0.0929393334550999,0.101560720392085,0.157513428214307,0.187677212837024,0.371375129824853,0.45110868713349,0.792030262033525
"61",0.0807967642355504,0.101998512109682,0.147951213965794,0.18481192096944,0.362058916490783,0.474884706124702,0.790629397784998
"62",0.0282909570672263,0.134668268508909,0.15736126697901,0.195095132625891,0.358530638809577,0.490435745934855,0.794999543332789
"63",0.0484815504834031,0.110650481754861,0.187280058417354,0.219147224063956,0.332285526103544,0.502664968290413,0.789946056301269
"64",0.0315617851155103,0.118215933935611,0.180610040943407,0.222174348483607,0.312088467245197,0.472858077710892,0.792107796136832
"65",0.0701457546368625,0.103985391761296,0.173008297257311,0.225869191552753,0.329964965235597,0.492103878718866,0.789535570226881
"66",0.0865436294543287,0.100974746970594,0.187674736857964,0.231109511438793,0.348354181103348,0.49533145277582,0.789685564130333
"67",0.0743386226910182,0.127185362992919,0.193334892183534,0.227685189939247,0.339789393488495,0.484377303098831,0.789315359523158
"68",0.106579804913156,0.161201251820547,0.20054873184277,0.226586982199742,0.376766664564296,0.499538367696909,0.792426322160354
"69",0.0890931283789725,0.164265233921217,0.196507114333795,0.225308733147734,0.380598508512504,0.511320848809292,0.791534309630653
"70",0.0698977925504707,0.134613228601076,0.198174775604083,0.219981612912836,0.380281311573058,0.517554599560931,0.793705426835181
"71",0.0311147160394135,0.134175781350422,0.173016632174107,0.199206923708431,0.379912384700163,0.527691581249486,0.791090031454481
"72",0.063390769146978,0.132538126674172,0.198156286169078,0.232772274667222,0.39540925860177,0.50613048705501,0.790981186122374
"73",0.0879839591861074,0.128766643310241,0.174788684295319,0.231461392214872,0.39194157046919,0.516705859549257,0.791805173589738
"74",0.0798386591794373,0.138056034509072,0.18862382344027,0.19624439218936,0.373675764836334,0.544857765410779,0.789699815858252
"75",0.0911724782488464,0.156430942178064,0.188913130691443,0.189174750446633,0.369525590467638,0.536547200559625,0.79410757376066
"76",0.0702735907227094,0.174703224842101,0.189098495904294,0.200108370979354,0.376064335898713,0.542196711059162,0.791498233878887
"77",0.070020591441572,0.185872824700298,0.193983680038464,0.212778951357637,0.365192485794515,0.538452489957521,0.790661300429037
"78",0.0839793626391196,0.192606775381637,0.197038184003101,0.222977273879087,0.376738789042945,0.545109694487781,0.792351837822119
"79",0.12427886562377,0.182933850307345,0.204607072482434,0.225590690095162,0.38431808990118,0.526065557364258,0.79196345393972
"80",0.128801790019347,0.189789462403913,0.202082201969008,0.225238800747915,0.385349999750561,0.543311588333636,0.794077818885903
"81",0.0821534774774399,0.189044562531141,0.207349705642022,0.218451449613839,0.382208683120022,0.573983398454129,0.78575313243673
"82",0.0617500820800278,0.192307330674061,0.200580995994637,0.221042594838705,0.365103273840865,0.583661399841427,0.790335096271468
"83",0.0399369985199365,0.190684271305336,0.202899028655151,0.210986033581807,0.380898063901512,0.568995813994665,0.790262206118674
"84",0.0778905763550904,0.19120402618167,0.203276569447696,0.213284889679426,0.3671677301974,0.585040668161505,0.804597644649151
"85",0.034816947441272,0.18517672305095,0.193681426077757,0.211337421623158,0.377701277314894,0.630615275409685,0.79069743466916
"86",0.0373770176070942,0.164320063124625,0.193743180684138,0.216351614295521,0.384807267393452,0.665618026178406,0.791748343935146
"87",0.0412153804107158,0.166514100571356,0.192074365487544,0.201783960762,0.393154450994687,0.621462742268087,0.792828079762096
"88",0.0891231899781757,0.176140229998214,0.186036027394965,0.231120294333567,0.398039339818695,0.621652297559992,0.793046429172849
"89",0.0367821852739941,0.144358654032264,0.187162329982003,0.215349235944431,0.397119753329353,0.620163580241199,0.791522000800746
"90",0.0411358473327647,0.177958008926204,0.194293423144443,0.224499015462689,0.383996476127825,0.61406889449063,0.794450790010786
"91",0.0737987849523952,0.192877998838791,0.19535766289482,0.231042107373096,0.377367537422511,0.623044811500008,0.809607559585018
"92",0.0890382112711117,0.177583739743666,0.196594500921067,0.245378790472625,0.389147218974168,0.628769921347186,0.790176660582408
"93",0.0940914475101922,0.179907490214818,0.192478153268031,0.258331142529386,0.38651574709466,0.62819130763378,0.789441071958597
"94",0.0554180014404309,0.18791222804252,0.195239313541712,0.261705957116079,0.39604238156953,0.61710406302342,0.843185048370858
"95",0.0699385314995376,0.184889060399492,0.19946504572681,0.249417098229323,0.385610256550858,0.6199874183171,0.85892041361661
"96",0.0735852465731388,0.155740177113951,0.233065984164634,0.267770619045218,0.389582383695683,0.607709182500876,0.862699890515243
"97",0.0692024911796468,0.191029460737854,0.229943826063341,0.285082858338304,0.396162782683662,0.595741740963916,0.867277331287105
"98",0.0973721613063662,0.196904249327733,0.21753248945571,0.299623538308346,0.393586426482677,0.587977823525202,0.86006455084882
"99",0.0962448293550579,0.189988014256986,0.243378865656704,0.277502854654229,0.390060509953378,0.598454777380314,0.850867363792065
"100",0.0697639461349658,0.166320743939693,0.266043822765492,0.277325159110665,0.376801784566466,0.590993663971854,0.845500452800035
"101",0.055283823456729,0.180546866940175,0.267871601136836,0.274659684747452,0.384825376242138,0.59792513135676,0.855748084069504
"102",0.0943650459901187,0.188333666348201,0.268433070946216,0.27403469725599,0.381632549162473,0.596417041614346,0.863397715732912
"103",0.0706391030826181,0.177095764582066,0.254072377443647,0.271997266454348,0.363640150408153,0.604816221318166,0.859618363599706
"104",0.0787807813354814,0.215519605599915,0.266551745187354,0.272833947682791,0.370564242034617,0.606436316680496,0.855534452309074
"105",0.0750965490237887,0.222734042748508,0.265902769024664,0.27133013262061,0.395669364537452,0.600680112218324,0.859546999724778
"106",0.0895017008426668,0.238508016999335,0.264867768696108,0.271744679563183,0.387344054927119,0.572126354246284,0.861306579142034
"107",0.0738446662827565,0.244607816722004,0.267561839092817,0.272764539594902,0.391024527868711,0.562867063997015,0.861754717002521
"108",0.0884278574353132,0.248767211823248,0.267200339017268,0.272986862870301,0.381127736247153,0.586379410134202,0.864368243465696
"109",0.095696698917345,0.249294697900516,0.266308658078226,0.273321325489532,0.380039241752026,0.562041473504113,0.860493771145539
"110",0.103832512501477,0.230839426400288,0.26678979415827,0.27266838271814,0.387177165756781,0.585311030425078,0.858739560339512
"111",0.0894234501609838,0.232868700907077,0.266950882651919,0.271976534113016,0.373994867339676,0.621827089752151,0.8709174534287
"112",0.0647513037319084,0.238428811132373,0.267117438161579,0.274522917790254,0.363374031609705,0.678069048312087,0.864205293247207
"113",0.0723233158610974,0.226380686478638,0.268392483702648,0.275355861422901,0.386701023733456,0.697796516204922,0.860216582136629
"114",0.100694109633005,0.229916951696198,0.264568748172901,0.291342789560893,0.364400862712984,0.700262342110183,0.845800730996258
"115",0.127895963046829,0.222935595625986,0.254677024214284,0.313394037257794,0.339078344132284,0.683294072345773,0.850221181363905
"116",0.0819113341915446,0.234064606275827,0.259739421674203,0.297653070022642,0.345168733013304,0.675598056944022,0.860058711181307
"117",0.0903562545751436,0.222628337098486,0.263018629054453,0.27482567111922,0.378560583635578,0.697939302481301,0.896121655366913
"118",0.0666548594825607,0.148995746866529,0.266514881601806,0.273523900122265,0.348259127615867,0.698468385256007,0.93987466512322
"119",0.0954492990576377,0.158396973038697,0.266619011192704,0.272659143614325,0.360688719729586,0.699980843506425,0.94210940395278
"120",0.0896401165898316,0.146425694470537,0.266877430540869,0.274247592770468,0.379040577896781,0.698427997977517,0.867213135313147
"121",0.0690906648189515,0.13296604725818,0.26675961152531,0.27532586273802,0.363126036153343,0.690607505526053,0.850314164907798
"122",0.093603048853632,0.180464030284174,0.267689320766071,0.271766374384706,0.370318170609074,0.699308012973112,0.859758527286441
"123",0.0725530806370491,0.190947261635968,0.267048935177454,0.29864965121737,0.385341492767776,0.705139865889082,0.854517687398287
"124",0.0686365652148955,0.192965597130698,0.266249346663638,0.273534999623984,0.400285888574606,0.684349886157685,0.849982862297832
"125",0.0872629907421938,0.122286019014334,0.266426084628052,0.271826192260918,0.38904591640494,0.724972047991613,0.856434357296397
"126",0.0658712585216207,0.137899089061915,0.230546972204889,0.274629457200791,0.377188186128742,0.69782126098651,0.860199257573218
"127",0.0869402822534756,0.173797045052051,0.227212296569811,0.266735564647195,0.377761303984435,0.704111846718852,0.853143804204434
"128",0.088426799843752,0.194160323794884,0.232269486561409,0.282278211822526,0.363620442789248,0.698685510189157,0.854979450332105
"129",0.0778804740885383,0.176728302204174,0.223821245733334,0.295910368211545,0.373273270221629,0.722529246199649,0.841368941040603
"130",0.0880664853332314,0.176475881360447,0.224660929847984,0.29763080833402,0.383083595041733,0.695317503261221,0.897033157940452
"131",0.0696109480444774,0.19185192663956,0.25564314821615,0.288971469718592,0.390054285977622,0.692811982779771,0.859399978569359
"132",0.0838775037070776,0.176393390251187,0.266456391635001,0.291113448812055,0.376611555739583,0.703491713559217,0.858934474387412
"133",0.0947590935714816,0.163952575713067,0.265094362490233,0.284973375049109,0.367015878333463,0.701623732942248,0.858210724334923
"134",0.0993114169628007,0.162705676921056,0.266503447074758,0.287485000986809,0.380659409691041,0.70365892737084,0.860738068567869
"135",0.0919079834145168,0.209172333347792,0.266494506701192,0.299693383649036,0.381742427205019,0.715271609491961,0.859279762623644
"136",0.115825586558819,0.202040431663898,0.259196786615151,0.313172400111068,0.375821983473988,0.686654849725447,0.856460666551139
"137",0.154512392650509,0.219280836143321,0.254679857041634,0.298702414765978,0.362058386712329,0.710210374576761,0.856301584675274
"138",0.140646133868232,0.220788527208198,0.263736547041196,0.306990924685807,0.37449769098139,0.702319339857283,0.92646058300216
"139",0.161899899052134,0.224355293224313,0.245193841652983,0.304288516010597,0.386358804388372,0.69971469816403,0.950534840010347
"140",0.134320635971749,0.228308420545033,0.239976328224308,0.300561457677262,0.387454786909279,0.697183216640886,0.936893350455151
"141",0.101188569300623,0.230423872037636,0.243715738384428,0.330571597003718,0.370983286873036,0.702997655244684,0.934563933539841
"142",0.0845692760829787,0.231160061994644,0.248387329994722,0.333080184319516,0.387184449083552,0.692744305176898,0.942225911272093
"143",0.089367123407618,0.221695912040803,0.239935780632133,0.32150276468994,0.387219074040413,0.619017309707001,0.931001805250484
"144",0.0853132519789876,0.227139230319713,0.26584822655934,0.329849220442188,0.375979673854992,0.623748993442141,0.937139185262031
"145",0.0887389746852616,0.225498618720096,0.263000974517341,0.336854522783523,0.369296065735389,0.62270021463172,0.936109846000283
"146",0.0925085711372833,0.212263869500588,0.259459035154437,0.345413966007728,0.377817853322738,0.622497593447835,0.936230017632371
"147",0.0926946199190547,0.179528278778535,0.26452779932968,0.346755797459112,0.379000841785767,0.622840207249283,0.939239760095881
"148",0.0986230846841762,0.189025097750244,0.268012405050868,0.328980081828006,0.378391544133517,0.635156539546405,0.936772441028456
"149",0.126054838356993,0.181008844593528,0.267260124373443,0.309804960984385,0.361067276875466,0.625813855419474,0.945508504876561
"150",0.123201253087639,0.224794184167004,0.252092873035208,0.310704121091416,0.377315681484889,0.635901541027039,0.896208525299833
"151",0.141770709013942,0.211109513878358,0.260531573620615,0.301650719711891,0.3833984675005,0.603828519605009,0.861161866495428
"152",0.1428236615009,0.23689475950617,0.258938654593471,0.306921489639014,0.377125806999544,0.595369965507777,0.862352927682022
"153",0.115031672924537,0.228073633154286,0.264127576013873,0.294669359435396,0.369193886432784,0.60134466297602,0.790215340965413
"154",0.082730968418271,0.223350402811192,0.255284677339902,0.300342274092537,0.380311564018315,0.564244796695503,0.789985287937326
"155",0.0707066768486177,0.22560565531418,0.251962315209246,0.301063046812724,0.368932522570495,0.570083761812382,0.792455658719015
"156",0.0747493351368618,0.229781784324893,0.263871043203646,0.283744305384584,0.379332338471185,0.641201408529452,0.790409829063212
"157",0.0687306363435831,0.230019193083594,0.268975472595436,0.274538056508968,0.3458746938077,0.619896446452827,0.789429018457441
"158",0.0876626155912762,0.254068463328303,0.275602346090529,0.278350234088887,0.347544470905097,0.597901062786529,0.793646357269014
"159",0.116686349856087,0.266139236177047,0.272832845740158,0.276619305529086,0.377956080409828,0.588977604439524,0.789699677966905
"160",0.130923146502629,0.261572902394739,0.272696932676838,0.278455418961798,0.37041705050564,0.587785036725031,0.811546970695834
"161",0.0701534986013059,0.266593150099464,0.272919652477457,0.284029527514035,0.375204425121735,0.599704502560677,0.794205420345824
"162",0.092635919095331,0.267643069018426,0.274744801614615,0.289224986812196,0.367200127387321,0.60466949779031,0.797905962696629
"163",0.0654754070343472,0.266786560965763,0.272752843737295,0.301211060745108,0.375288033081919,0.585804339854755,0.793649005931472
"164",0.0692960226539756,0.266226441719537,0.272704618261463,0.311959332008307,0.37512473234608,0.577234919021013,0.793327169949532
"165",0.0831485247056492,0.266735640340495,0.277412410471466,0.323394072184059,0.381721101803572,0.604368651953767,0.789948206612165
"166",0.107549126398467,0.264999561876376,0.274140336279655,0.315337365618824,0.388893774113833,0.593063614992709,0.791119000013976
"167",0.125512616731654,0.254185303245119,0.276495921426414,0.326627386178719,0.390175865926357,0.590386648072668,0.79364248491895
"168",0.186335392236432,0.266754243139674,0.292543963062586,0.339695680348883,0.389691158058679,0.575157459864213,0.796729419004306
"169",0.174223889605953,0.262663825195469,0.279277721860878,0.335766708863651,0.389516260896877,0.556732913760957,0.787805191603059
"170",0.159140425755987,0.265805307224521,0.271667155018933,0.302053603946855,0.383685408078937,0.568203299795286,0.791729999021745
"171",0.160723106257271,0.266769971924751,0.276279942258055,0.285300235594119,0.3660598675071,0.557961698777453,0.784640534175042
"172",0.134941185926791,0.266802323724792,0.276031593410882,0.281814610220369,0.382195129271464,0.540562795891363,0.7894298549647
"173",0.18800262202881,0.265266196228924,0.273951567962861,0.276982824680696,0.407325421623579,0.540299982306296,0.789971781562128
"174",0.166579597459519,0.253043410707258,0.275956988887202,0.28119777204016,0.400131106913533,0.541833803916471,0.794438818118476
"175",0.170245353348448,0.265776459863488,0.276829710695665,0.281845157530166,0.403721191195197,0.553876294377671,0.799075663657285
"176",0.174087740269836,0.263504742119131,0.284988272647542,0.290698505278574,0.385846322130476,0.564199592688776,0.793120688271763
"177",0.203804854734957,0.264163271109773,0.286297428466769,0.287330381021967,0.359651931513755,0.586544165858551,0.798106818255982
"178",0.150144434197086,0.264680710678353,0.271730815187206,0.28916946407662,0.38409771985215,0.571450353931712,0.795147259922726
"179",0.129027204036347,0.265826745299241,0.27229965258527,0.285133091537386,0.393051203068929,0.584238495789462,0.789906240418027
"180",0.136136758664914,0.265807776218814,0.272668098993463,0.288590514883894,0.373491236132021,0.614472179364533,0.793633875824081
"181",0.161502255874305,0.247118353345742,0.281426288059456,0.291252585501208,0.356353953504382,0.594899224617899,0.790804713226997
"182",0.163968749271512,0.261546919286619,0.294763545288803,0.300126052422178,0.374185820932484,0.564159471438589,0.791533728124195
"183",0.111668360332515,0.267143908710884,0.275749401725752,0.314949862030284,0.370565210208403,0.554104334293674,0.792151864234074
"184",0.113574341878774,0.266054734755698,0.274663827646041,0.329144320515691,0.370963307636299,0.552650004387149,0.792784827085696
"185",0.112011114162969,0.26510258430982,0.272662429651381,0.312851702525116,0.371976704356265,0.560847913449884,0.792677399290998
"186",0.130584209919732,0.266331872633925,0.272504712046499,0.317590897589795,0.346963408847012,0.542679741652762,0.787815318558491
"187",0.094014606802285,0.267193447389408,0.27260071892441,0.316132337878539,0.342587110445901,0.544315760081988,0.794352868980927
"188",0.128661635296092,0.266135157279922,0.271727243976295,0.324609471579219,0.33452894659461,0.553391354217945,0.785864154750278
"189",0.133530523876673,0.265392256577172,0.272291820077386,0.328451788593439,0.332343129043695,0.555961114513293,0.790688827635693
"190",0.149044647349606,0.266574082692673,0.271937239528571,0.325515767166477,0.325742411473104,0.563051392301289,0.790707855294559
"191",0.200296923508437,0.268242242089278,0.271944278440978,0.325603016602473,0.340968707558137,0.622489805037937,0.790144398169192
"192",0.14935651170548,0.267131059548304,0.271862986185248,0.310474988419822,0.347097116685689,0.628792437138379,0.791863539269364
"193",0.100921828142919,0.232721018231674,0.270905545755324,0.300858622526015,0.34255220431705,0.630986801912594,0.79259001532838
"194",0.0813220266342104,0.231754454074034,0.278393809483389,0.306762282598719,0.385917740591919,0.62870547101708,0.789516924637806
"195",0.0992366118793228,0.234698835605094,0.277296110017614,0.313548520505466,0.370159706311719,0.619520666587946,0.805147267890291
"196",0.0822104262528528,0.265579117209182,0.274279267809605,0.301501317851137,0.377939866871553,0.615265485196662,0.796866571689743
"197",0.0774044652151557,0.265027868122294,0.273052918959136,0.302524819434953,0.36402246601439,0.616672449017184,0.79053299712836
"198",0.0837425239697114,0.266303585100821,0.2764041448393,0.303288703161111,0.359164785659342,0.635531467568614,0.789452612049811
"199",0.0881961831685395,0.262351764932763,0.280053947754007,0.315237098007814,0.375924973411414,0.664004157479771,0.793453226549283
"200",0.0926757766631465,0.26698441298348,0.279819724385348,0.329109669463415,0.373581225957109,0.66846416030263,0.790233204420592
"201",0.0898583079527224,0.265760907721627,0.273298371012235,0.324160584446787,0.379016184407569,0.695966413249704,0.788421347618694
"202",0.0900702061968391,0.264869179858506,0.27449691704365,0.327105449630836,0.366491941247139,0.733218311285551,0.792072428538864
"203",0.0896417835508685,0.266593161779025,0.272468146257459,0.31979724557046,0.362056745699778,0.701366575252156,0.796078560105501
"204",0.0939644034981794,0.266172100553249,0.271687324222584,0.303358201913908,0.371490027548704,0.760266510719349,0.790153793438772
"205",0.100116698957814,0.267268029605541,0.273840766502379,0.306546890038997,0.391706250044898,0.764126981175585,0.841348880381517
"206",0.108425320824222,0.267063172443072,0.282122383566858,0.304466785260285,0.372978001265749,0.769191265545594,0.889261014684795
"207",0.0902919034578746,0.266984131284525,0.271664398685997,0.304232690447767,0.357201594017569,0.754854469431729,0.860899678873643
"208",0.0885549366828598,0.265141040314814,0.274451655070791,0.294709616201204,0.376229869889105,0.701558284544452,0.857285180399245
"209",0.0803868237497632,0.26406353450457,0.283900706834435,0.289129312810339,0.369520235658743,0.719367452205898,0.841179364198408
"210",0.0948671368794729,0.264378222696389,0.285929838912216,0.297983372793728,0.377938532871925,0.695695664658063,0.840542815901182
"211",0.0842263641325577,0.258527214387118,0.27750821242929,0.297847751859401,0.357454028193481,0.688825487426591,0.860142185613237
"212",0.0827642144378266,0.255848822986232,0.271407368844874,0.288609133206304,0.35400709225116,0.627466876148996,0.848317226856332
"213",0.089113624566207,0.266780061066092,0.27433578030052,0.297291812673464,0.375454665472099,0.61967857096538,0.870494040489159
"214",0.107406932484536,0.267128019316263,0.273774099159007,0.296626629387585,0.378835864477509,0.628254491859246,0.841613529316354
"215",0.0975573346557513,0.266096499646499,0.274966844953062,0.290758865243142,0.38279342819949,0.63464039763438,0.858848065413641
"216",0.101790586045783,0.264382660588663,0.276477045395281,0.296783132923362,0.381983072204807,0.625497976194411,0.854845301808689
"217",0.0892176359833444,0.232889680840057,0.277301831059586,0.288067176049512,0.398997105603453,0.630603993007364,0.855554846014015
"218",0.0680938480991597,0.212334583772381,0.274278405108827,0.28079130603313,0.373591064490663,0.622129993695489,0.86509941025483
"219",0.0673270585905726,0.222987247028775,0.272666157829309,0.281336301061818,0.395976119366432,0.630236529107322,0.866190164804615
"220",0.0630289928653207,0.176104328529875,0.282644516941006,0.296922782490786,0.406102498960356,0.624857257361874,0.858693306941122
"221",0.0954568499801142,0.17217090284087,0.275435957522059,0.285711256578841,0.396768734651921,0.619746443103972,0.838713655593011
"222",0.0800042301216091,0.181444058908759,0.26122839490986,0.291952157326468,0.41759589491366,0.607950126920262,0.796114823175394
"223",0.0847967127022772,0.183515838976108,0.267105839190807,0.272661302911456,0.403134614607976,0.622510276666681,0.796470376623119
"224",0.0774077140557648,0.189653959470763,0.261692058470694,0.296993746683828,0.401800826925971,0.593633253017803,0.789882043990723
"225",0.0827898931591061,0.174612209826917,0.255864650981645,0.302258436582728,0.402711805778234,0.603012765788549,0.792505041944183
"226",0.0881193229725487,0.153671482346657,0.268620516754991,0.307922145109925,0.391890461205664,0.593291363202735,0.79301958066694
"227",0.0232264468982544,0.190404843462494,0.28129691948082,0.337803667195934,0.380853679133709,0.611113141953477,0.7972047294564
"228",0.0709485806296877,0.192352850309563,0.28721589551435,0.343697382299108,0.3832060786323,0.598405594965556,0.7976277474332
"229",0.060934402008504,0.192476614093129,0.294130475895398,0.350339685711015,0.390450146898077,0.59172212728799,0.789703874819788
"230",0.0944804494754673,0.117856506937112,0.304478086246619,0.354812899137272,0.392921168758502,0.594857348472739,0.793007251535354
"231",0.0458006529650704,0.108282666487338,0.295008783671307,0.355017478032182,0.376358760580769,0.608641944982097,0.794992484239881
"232",0.0095891692088505,0.118422669307121,0.290516563476889,0.354472337405956,0.378545999929754,0.635547724774648,0.79050800322768
"233",0.0822873577561696,0.108256263184096,0.294549972972748,0.360483111302123,0.382827712955901,0.628691856319375,0.790137935289747
